lipids	converted_lipid_name
TG 47:1|TG 15:0_16:0_16:1	TG 47:1(m)|TG 15:0_16:0_16:1(m2)
TG 47:2|TG 14:0_15:0_18:2	TG 47:2(m)|TG 14:0_15:0_18:2(m2)
TG 47:2|TG 16:0_15:1_16:1	TG 47:2(m)|TG 16:0_15:1_16:1(m2)
TG 47:3|TG 14:1_15:1_18:1	TG 47:3(m)|TG 14:1_15:1_18:1(m2)
TG 47:4|TG 14:0_15:2_18:2	TG 47:4(m)|TG 14:0_15:2_18:2(m2)
TG 47:5|TG 12:0_15:2_20:3	TG 47:5(m)|TG 12:0_15:2_20:3(m2)
TG 48:0|TG 15:0_16:0_17:0	TG 48:0(m)|TG 15:0_16:0_17:0(m2)
TG 48:0|TG 16:0_16:0_16:0	TG 48:0(m)|TG 16:0_16:0_16:0(m2)
TG 48:1|TG 14:0_16:0_18:1	TG 48:1(m)|TG 14:0_16:0_18:1(m2)
TG 48:2|TG 14:0_16:0_18:2	TG 48:2(m)|TG 14:0_16:0_18:2(m2)
TG 48:2|TG 14:0_16:1_18:1	TG 48:2(m)|TG 14:0_16:1_18:1(m2)
TG 48:3|TG 14:0_16:1_18:2	TG 48:3(m)|TG 14:0_16:1_18:2(m2)
TG 48:3|TG 14:0_18:1_16:2	TG 48:3(m)|TG 14:0_18:1_16:2(m2)
TG 48:3|TG 14:1_16:1_18:1	TG 48:3(m)|TG 14:1_16:1_18:1(m2)
TG 48:3|TG 16:1_16:1_16:1	TG 48:3(m)|TG 16:1_16:1_16:1(m2)
TG 48:4|TG 14:1_16:1_18:2	TG 48:4(m)|TG 14:1_16:1_18:2(m2)
TG 48:5|TG 16:1_16:1_16:3	TG 48:5(m)|TG 16:1_16:1_16:3(m2)
TG 49:0;O|TG 16:0_18:0_15:0;O	TG 49:0(O)|TG 16:0_18:0_15:0(O)
TG 49:0|TG 15:0_16:0_18:0	TG 49:0(m)|TG 15:0_16:0_18:0(m2)
TG 49:1|TG 15:0_16:0_18:1	TG 49:1(m)|TG 15:0_16:0_18:1(m2)
TG 49:2|TG 15:0_16:1_18:1	TG 49:2(m)|TG 15:0_16:1_18:1(m2)
TG 49:3|TG 15:0_16:1_18:2	TG 49:3(m)|TG 15:0_16:1_18:2(m2)
TG 49:3|TG 15:1_16:1_18:1	TG 49:3(m)|TG 15:1_16:1_18:1(m2)
TG 49:3|TG 16:0_15:1_18:2	TG 49:3(m)|TG 16:0_15:1_18:2(m2)
TG 49:4|TG 15:1_16:1_18:2	TG 49:4(m)|TG 15:1_16:1_18:2(m2)
TG 49:5|TG 16:1_15:2_18:2	TG 49:5(m)|TG 16:1_15:2_18:2(m2)
TG 50:0|TG 16:0_16:0_18:0	TG 50:0(m)|TG 16:0_16:0_18:0(m2)
TG 50:1|TG 16:0_16:0_18:1	TG 50:1(m)|TG 16:0_16:0_18:1(m2)
TG 50:2;O2|TG 16:0_16:0_18:2;O2	TG 50:2(O2)|TG 16:0_16:0_18:2(O2)
TG 50:2;O|TG 16:0_16:1_18:1;O	TG 50:2(O)|TG 16:0_16:1_18:1(O)
TG 50:2;O|TG 16:0_18:1_16:1;O	TG 50:2(O)|TG 16:0_18:1_16:1(O)
TG 50:2|TG 16:0_16:1_18:1	TG 50:2(m)|TG 16:0_16:1_18:1(m2)
TG 50:3;O2|TG 16:0_16:1_18:2;O2	TG 50:3(O2)|TG 16:0_16:1_18:2(O2)
TG 50:3;O|TG 16:1_16:1_18:1;O	TG 50:3(O)|TG 16:1_16:1_18:1(O)
TG 50:3;O|TG 16:1_18:2_16:0;O	TG 50:3(O)|TG 16:1_18:2_16:0(O)
TG 50:3;O|TG 17:0_16:1_17:2;O	TG 50:3(O)|TG 17:0_16:1_17:2(O)
TG 50:3|TG 16:0_16:1_18:2	TG 50:3(m)|TG 16:0_16:1_18:2(m2)
TG 50:3|TG 16:1_16:1_18:1	TG 50:3(m)|TG 16:1_16:1_18:1(m2)
TG 50:4|TG 16:1_16:1_18:2	TG 50:4(m)|TG 16:1_16:1_18:2(m2)
TG 50:5|TG 16:1_16:2_18:2	TG 50:5(m)|TG 16:1_16:2_18:2(m2)
TG 50:6|TG 12:0_16:0_22:6	TG 50:6(m)|TG 12:0_16:0_22:6(m2)
TG 50:6|TG 16:1_18:2_16:3	TG 50:6(m)|TG 16:1_18:2_16:3(m2)
TG 51:1|TG 16:0_17:0_18:1	TG 51:1(m)|TG 16:0_17:0_18:1(m2)
TG 51:2|TG 17:0_16:1_18:1	TG 51:2(m)|TG 17:0_16:1_18:1(m2)
TG 51:3|TG 16:1_17:1_18:1	TG 51:3(m)|TG 16:1_17:1_18:1(m2)
TG 51:4|TG 15:1_18:1_18:2	TG 51:4(m)|TG 15:1_18:1_18:2(m2)
TG 51:4|TG 16:1_17:1_18:2	TG 51:4(m)|TG 16:1_17:1_18:2(m2)
TG 51:5|TG 15:0_18:2_18:3	TG 51:5(m)|TG 15:0_18:2_18:3(m2)
TG 51:5|TG 18:1_15:2_18:2	TG 51:5(m)|TG 18:1_15:2_18:2(m2)
TG 51:6|TG 15:2_18:2_18:2	TG 51:6(m)|TG 15:2_18:2_18:2(m2)
TG 52:0|TG 16:0_18:0_18:0	TG 52:0(m)|TG 16:0_18:0_18:0(m2)
TG 52:1|TG 16:0_18:0_18:1	TG 52:1(m)|TG 16:0_18:0_18:1(m2)
TG 52:2;O2|TG 16:0_18:1_18:1;O2	TG 52:2(O2)|TG 16:0_18:1_18:1(O2)
TG 52:2;O|TG 16:1_18:1_18:0;O	TG 52:2(O)|TG 16:1_18:1_18:0(O)
TG 52:2|TG 16:0_18:1_18:1	TG 52:2(m)|TG 16:0_18:1_18:1(m2)
TG 52:3;O2|TG 16:0_18:1_18:2;O2	TG 52:3(O2)|TG 16:0_18:1_18:2(O2)
TG 52:3;O|TG 16:0_18:1_18:2;O	TG 52:3(O)|TG 16:0_18:1_18:2(O)
TG 52:3;O|TG 16:1_18:1_18:1;O	TG 52:3(O)|TG 16:1_18:1_18:1(O)
TG 52:3|TG 16:0_18:1_18:2	TG 52:3(m)|TG 16:0_18:1_18:2(m2)
TG 52:4;O2|TG 19:0_19:4_14:0;O2	TG 52:4(O2)|TG 19:0_19:4_14:0(O2)
TG 52:4;O|TG 16:0_18:1_18:3;O	TG 52:4(O)|TG 16:0_18:1_18:3(O)
TG 52:4;O|TG 16:1_18:1_18:2;O	TG 52:4(O)|TG 16:1_18:1_18:2(O)
TG 52:4;O|TG 18:1_18:2_16:1;O	TG 52:4(O)|TG 18:1_18:2_16:1(O)
TG 52:4|TG 16:1_18:1_18:2	TG 52:4(m)|TG 16:1_18:1_18:2(m2)
TG 52:5;O2|TG 16:1_18:2_18:2;O2	TG 52:5(O2)|TG 16:1_18:2_18:2(O2)
TG 52:5;O|TG 16:1_19:2_17:2;O	TG 52:5(O)|TG 16:1_19:2_17:2(O)
TG 52:5|TG 16:1_18:1_18:3	TG 52:5(m)|TG 16:1_18:1_18:3(m2)
TG 52:5|TG 16:1_18:2_18:2	TG 52:5(m)|TG 16:1_18:2_18:2(m2)
TG 52:6|TG 14:0_16:0_22:6	TG 52:6(m)|TG 14:0_16:0_22:6(m2)
TG 52:6|TG 16:1_18:2_18:3	TG 52:6(m)|TG 16:1_18:2_18:3(m2)
TG 52:7|TG 14:0_16:1_22:6	TG 52:7(m)|TG 14:0_16:1_22:6(m2)
TG 52:7|TG 16:1_18:2_18:4	TG 52:7(m)|TG 16:1_18:2_18:4(m2)
TG 52:7|TG 18:1_16:2_18:4	TG 52:7(m)|TG 18:1_16:2_18:4(m2)
TG 52:8|TG 14:1_16:1_22:6	TG 52:8(m)|TG 14:1_16:1_22:6(m2)
TG 53:1|TG 17:0_18:0_18:1	TG 53:1(m)|TG 17:0_18:0_18:1(m2)
TG 53:2|TG 16:0_18:1_19:1	TG 53:2(m)|TG 16:0_18:1_19:1(m2)
TG 53:3;O2|TG 18:1_18:1_17:1;O2	TG 53:3(O2)|TG 18:1_18:1_17:1(O2)
TG 53:3|TG 17:0_18:1_18:2	TG 53:3(m)|TG 17:0_18:1_18:2(m2)
TG 53:4|TG 17:1_18:1_18:2	TG 53:4(m)|TG 17:1_18:1_18:2(m2)
TG 53:5|TG 17:1_18:2_18:2	TG 53:5(m)|TG 17:1_18:2_18:2(m2)
TG 53:6|TG 17:1_18:2_18:3	TG 53:6(m)|TG 17:1_18:2_18:3(m2)
TG 54:0|TG 18:0_18:0_18:0	TG 54:0(m)|TG 18:0_18:0_18:0(m2)
TG 54:1|TG 16:0_20:0_18:1	TG 54:1(m)|TG 16:0_20:0_18:1(m2)
TG 54:2|TG 18:0_18:1_18:1	TG 54:2(m)|TG 18:0_18:1_18:1(m2)
TG 54:3;O2|TG 18:1_18:1_18:1;O2	TG 54:3(O2)|TG 18:1_18:1_18:1(O2)
TG 54:3;O|TG 18:1_18:1_18:1;O	TG 54:3(O)|TG 18:1_18:1_18:1(O)
TG 54:3;O|TG 18:1_18:2_18:0;O	TG 54:3(O)|TG 18:1_18:2_18:0(O)
TG 54:3|TG 18:0_18:1_18:2	TG 54:3(m)|TG 18:0_18:1_18:2(m2)
TG 54:4;O2|TG 18:1_19:2_17:1;O2	TG 54:4(O2)|TG 18:1_19:2_17:1(O2)
TG 54:4;O|TG 18:1_18:1_18:2;O	TG 54:4(O)|TG 18:1_18:1_18:2(O)
TG 54:4;O|TG 18:1_18:2_18:1;O	TG 54:4(O)|TG 18:1_18:2_18:1(O)
TG 54:4;O|TG 18:2_18:2_18:0;O	TG 54:4(O)|TG 18:2_18:2_18:0(O)
TG 54:4|TG 18:1_18:1_18:2	TG 54:4(m)|TG 18:1_18:1_18:2(m2)
TG 54:5;O2|TG 18:1_18:1_18:3;O2	TG 54:5(O2)|TG 18:1_18:1_18:3(O2)
TG 54:5;O2|TG 19:0_18:4_17:1;O2	TG 54:5(O2)|TG 19:0_18:4_17:1(O2)
TG 54:5;O|TG 18:1_18:2_18:2;O	TG 54:5(O)|TG 18:1_18:2_18:2(O)
TG 54:5|TG 18:1_18:2_18:2	TG 54:5(m)|TG 18:1_18:2_18:2(m2)
TG 54:6;O2|TG 19:0_17:3_18:3;O2	TG 54:6(O2)|TG 19:0_17:3_18:3(O2)
TG 54:6;O|TG 18:2_19:2_17:2;O	TG 54:6(O)|TG 18:2_19:2_17:2(O)
TG 54:6|TG 16:0_16:0_22:6	TG 54:6(m)|TG 16:0_16:0_22:6(m2)
TG 54:6|TG 18:1_18:2_18:3	TG 54:6(m)|TG 18:1_18:2_18:3(m2)
TG 54:7|TG 16:0_16:1_22:6	TG 54:7(m)|TG 16:0_16:1_22:6(m2)
TG 54:7|TG 16:0_18:2_20:5	TG 54:7(m)|TG 16:0_18:2_20:5(m2)
TG 54:7|TG 16:1_18:2_20:4	TG 54:7(m)|TG 16:1_18:2_20:4(m2)
TG 54:7|TG 18:2_18:2_18:3	TG 54:7(m)|TG 18:2_18:2_18:3(m2)
TG 54:8|TG 16:1_16:1_22:6	TG 54:8(m)|TG 16:1_16:1_22:6(m2)
TG 54:8|TG 18:2_18:3_18:3	TG 54:8(m)|TG 18:2_18:3_18:3(m2)
TG 54:9|TG 18:2_16:3_20:4	TG 54:9(m)|TG 18:2_16:3_20:4(m2)
TG 55:2|TG 19:0_18:1_18:1	TG 55:2(m)|TG 19:0_18:1_18:1(m2)
TG 55:3;O2|TG 14:0_14:1_15:1;O(FA 12:0)	TG 55:3(O2)|TG 14:0_14:1_15:1(O(FA 12:0))
TG 55:3|TG 18:1_18:1_19:1	TG 55:3(m)|TG 18:1_18:1_19:1(m2)
TG 55:4;O2|TG 18:1_18:1_19:2;O2	TG 55:4(O2)|TG 18:1_18:1_19:2(O2)
TG 55:4|TG 18:1_19:1_18:2	TG 55:4(m)|TG 18:1_19:1_18:2(m2)
TG 55:5|TG 18:1_18:1_19:3	TG 55:5(m)|TG 18:1_18:1_19:3(m2)
TG 55:5|TG 18:1_18:2_19:2	TG 55:5(m)|TG 18:1_18:2_19:2(m2)
TG 55:6|TG 18:1_18:2_19:3	TG 55:6(m)|TG 18:1_18:2_19:3(m2)
TG 55:7|TG 16:0_18:2_21:5	TG 55:7(m)|TG 16:0_18:2_21:5(m2)
TG 56:10|TG 18:2_18:3_20:5	TG 56:10(m)|TG 18:2_18:3_20:5(m2)
TG 56:2|TG 20:0_16:1_20:1	TG 56:2(m)|TG 20:0_16:1_20:1(m2)
TG 56:3;O|TG 20:0_16:2_20:1;O	TG 56:3(O)|TG 20:0_16:2_20:1(O)
TG 56:3|TG 18:0_20:1_18:2	TG 56:3(m)|TG 18:0_20:1_18:2(m2)
TG 56:3|TG 18:1_18:1_20:1	TG 56:3(m)|TG 18:1_18:1_20:1(m2)
TG 56:4|TG 18:1_20:1_18:2	TG 56:4(m)|TG 18:1_20:1_18:2(m2)
TG 56:5;O2|TG 21:0_15:3_20:2;O2	TG 56:5(O2)|TG 21:0_15:3_20:2(O2)
TG 56:5|TG 18:1_18:2_20:2	TG 56:5(m)|TG 18:1_18:2_20:2(m2)
TG 56:6|TG 16:0_18:1_22:5	TG 56:6(m)|TG 16:0_18:1_22:5(m2)
TG 56:6|TG 18:1_18:2_20:3	TG 56:6(m)|TG 18:1_18:2_20:3(m2)
TG 56:7|TG 16:0_18:1_22:6	TG 56:7(m)|TG 16:0_18:1_22:6(m2)
TG 56:7|TG 18:1_18:2_20:4	TG 56:7(m)|TG 18:1_18:2_20:4(m2)
TG 56:7|TG 18:2_18:2_20:3	TG 56:7(m)|TG 18:2_18:2_20:3(m2)
TG 56:8|TG 16:1_18:1_22:6	TG 56:8(m)|TG 16:1_18:1_22:6(m2)
TG 56:8|TG 16:1_18:2_22:5	TG 56:8(m)|TG 16:1_18:2_22:5(m2)
TG 56:9|TG 16:1_18:2_22:6	TG 56:9(m)|TG 16:1_18:2_22:6(m2)
TG 57:3|TG 18:1_19:1_20:1	TG 57:3(m)|TG 18:1_19:1_20:1(m2)
TG 57:4;O2|TG 20:1_18:2_19:1;O2	TG 57:4(O2)|TG 20:1_18:2_19:1(O2)
TG 58:10|TG 16:0_20:4_22:6	TG 58:10(m)|TG 16:0_20:4_22:6(m2)
TG 58:10|TG 18:2_18:2_22:6	TG 58:10(m)|TG 18:2_18:2_22:6(m2)
TG 58:11|TG 16:0_20:5_22:6	TG 58:11(m)|TG 16:0_20:5_22:6(m2)
TG 58:11|TG 18:2_18:3_22:6	TG 58:11(m)|TG 18:2_18:3_22:6(m2)
TG 58:3|TG 18:1_20:1_20:1	TG 58:3(m)|TG 18:1_20:1_20:1(m2)
TG 58:4|TG 18:1_22:1_18:2	TG 58:4(m)|TG 18:1_22:1_18:2(m2)
TG 58:5|TG 18:1_18:2_22:2	TG 58:5(m)|TG 18:1_18:2_22:2(m2)
TG 58:6|TG 18:1_18:1_22:4	TG 58:6(m)|TG 18:1_18:1_22:4(m2)
TG 58:7|TG 18:1_18:1_22:5	TG 58:7(m)|TG 18:1_18:1_22:5(m2)
TG 58:7|TG 18:1_18:2_22:4	TG 58:7(m)|TG 18:1_18:2_22:4(m2)
TG 58:8|TG 18:1_18:1_22:6	TG 58:8(m)|TG 18:1_18:1_22:6(m2)
TG 58:8|TG 18:1_18:2_22:5	TG 58:8(m)|TG 18:1_18:2_22:5(m2)
TG 58:9|TG 18:1_18:2_22:6	TG 58:9(m)|TG 18:1_18:2_22:6(m2)
TG 58:9|TG 18:2_18:2_22:5	TG 58:9(m)|TG 18:2_18:2_22:5(m2)
TG 60:10|TG 18:1_20:4_22:5	TG 60:10(m)|TG 18:1_20:4_22:5(m2)
TG 60:11|TG 16:0_22:5_22:6	TG 60:11(m)|TG 16:0_22:5_22:6(m2)
TG 60:12|TG 16:0_22:6_22:6	TG 60:12(m)|TG 16:0_22:6_22:6(m2)
TG 60:12|TG 18:2_20:4_22:6	TG 60:12(m)|TG 18:2_20:4_22:6(m2)
TG 60:4|TG 18:1_24:1_18:2	TG 60:4(m)|TG 18:1_24:1_18:2(m2)
TG 60:9|TG 18:1_18:2_24:6	TG 60:9(m)|TG 18:1_18:2_24:6(m2)
TG 62:12|TG 18:1_22:5_22:6	TG 62:12(m)|TG 18:1_22:5_22:6(m2)
TG 62:13|TG 18:1_22:6_22:6	TG 62:13(m)|TG 18:1_22:6_22:6(m2)
TG 62:13|TG 18:2_22:5_22:6	TG 62:13(m)|TG 18:2_22:5_22:6(m2)
TG 62:14|TG 18:2_22:6_22:6	TG 62:14(m)|TG 18:2_22:6_22:6(m2)
TG O-38:2|TG O-11:0_12:0_15:2	TGO 38:2(m)|TG O-11:0_12:0_15:2(m2)
TG O-39:2|TG O-14:0_10:0_15:2	TGO 39:2(m)|TG O-14:0_10:0_15:2(m2)
TG O-39:3|TG O-14:1_10:0_15:2	TGO 39:3(m)|TG O-14:1_10:0_15:2(m2)
TG O-40:2|TG O-16:2_12:0_12:0	TGO 40:2(m)|TG O-16:2_12:0_12:0(m2)
TG O-40:3|TG O-13:1_12:0_15:2	TGO 40:3(m)|TG O-13:1_12:0_15:2(m2)
TG O-41:2|TG O-14:0_12:0_15:2	TGO 41:2(m)|TG O-14:0_12:0_15:2(m2)
TG O-41:3|TG O-14:1_12:0_15:2	TGO 41:3(m)|TG O-14:1_12:0_15:2(m2)
TG O-41:4|TG O-13:1_13:1_15:2	TGO 41:4(m)|TG O-13:1_13:1_15:2(m2)
TG O-42:1|TG O-16:0_12:0_14:1	TGO 42:1(m)|TG O-16:0_12:0_14:1(m2)
TG O-42:2|TG O-15:0_12:0_15:2	TGO 42:2(m)|TG O-15:0_12:0_15:2(m2)
TG O-42:3|TG O-14:1_13:0_15:2	TGO 42:3(m)|TG O-14:1_13:0_15:2(m2)
TG O-42:3|TG O-14:1_13:1_15:1	TGO 42:3(m)|TG O-14:1_13:1_15:1(m2)
TG O-43:2|TG O-16:0_12:0_15:2	TGO 43:2(m)|TG O-16:0_12:0_15:2(m2)
TG O-43:2|TG O-9:0_16:0_18:2	TGO 43:2(m)|TG O-9:0_16:0_18:2(m2)
TG O-43:3|TG O-14:1_14:0_15:2	TGO 43:3(m)|TG O-14:1_14:0_15:2(m2)
TG O-43:3|TG O-15:1_13:1_15:1	TGO 43:3(m)|TG O-15:1_13:1_15:1(m2)
TG O-44:2|TG O-16:2_14:0_14:0	TGO 44:2(m)|TG O-16:2_14:0_14:0(m2)
TG O-44:3|TG O-14:1_15:1_15:1	TGO 44:3(m)|TG O-14:1_15:1_15:1(m2)
TG O-44:3|TG O-15:1_14:0_15:2	TGO 44:3(m)|TG O-15:1_14:0_15:2(m2)
TG O-45:3|TG O-13:1_14:0_18:2	TGO 45:3(m)|TG O-13:1_14:0_18:2(m2)
TG O-45:3|TG O-16:0_14:1_15:2	TGO 45:3(m)|TG O-16:0_14:1_15:2(m2)
TG O-47:5|TG O-17:0_15:2_15:3	TGO 47:5(m)|TG O-17:0_15:2_15:3(m2)
TG O-48:2|TG O-19:2_14:0_15:0	TGO 48:2(m)|TG O-19:2_14:0_15:0(m2)
TG O-49:2|TG O-17:1_16:0_16:1	TGO 49:2(m)|TG O-17:1_16:0_16:1(m2)
TG O-49:3|TG O-15:1_16:1_18:1	TGO 49:3(m)|TG O-15:1_16:1_18:1(m2)
TG O-50:1|TG O-17:0_15:0_18:1	TGO 50:1(m)|TG O-17:0_15:0_18:1(m2)
TG O-50:2|TG O-16:0_16:1_18:1	TGO 50:2(m)|TG O-16:0_16:1_18:1(m2)
TG O-51:8|TG O-14:0_15:2_22:6	TGO 51:8(m)|TG O-14:0_15:2_22:6(m2)
TG O-52:2|TG O-18:1_16:0_18:1	TGO 52:2(m)|TG O-18:1_16:0_18:1(m2)
TG O-52:3|TG O-18:1_16:0_18:2	TGO 52:3(m)|TG O-18:1_16:0_18:2(m2)
TG O-53:7|TG O-17:2_18:2_18:3	TGO 53:7(m)|TG O-17:2_18:2_18:3(m2)
TG O-54:3|TG O-19:1_17:0_18:2	TGO 54:3(m)|TG O-19:1_17:0_18:2(m2)
TG O-54:4|TG O-19:1_17:1_18:2	TGO 54:4(m)|TG O-19:1_17:1_18:2(m2)
TG O-56:9|TG O-22:6_15:1_19:2	TGO 56:9(m)|TG O-22:6_15:1_19:2(m2)
TG O-58:10|TG O-22:6_18:2_18:2	TGO 58:10(m)|TG O-22:6_18:2_18:2(m2)
TG O-58:5|TG O-22:5_18:0_18:0	TGO 58:5(m)|TG O-22:5_18:0_18:0(m2)
TG O-58:9|TG O-22:5_18:2_18:2	TGO 58:9(m)|TG O-22:5_18:2_18:2(m2)
TG O-59:10|TG O-19:2_18:2_22:6	TGO 59:10(m)|TG O-19:2_18:2_22:6(m2)
VAE 22:2	VAE 22:2
